Date,Sentiment
2019-06-07,0.01546191
2019-06-10,0.17643258
2019-06-11,0.034144223
2019-06-12,0.63571596
2019-06-13,0.65667814
2019-06-17,0.8175707
2019-06-18,0.73142755
2019-06-19,0.5879845
2019-06-20,0.0025998454
2019-06-21,0.805568
2019-06-24,0.29611245
2019-06-25,0.46815133
2019-06-26,0.6310174
2019-06-27,0.0028597787
2019-06-28,0.46637458
2019-07-01,0.1903733
2019-07-02,-0.88949925
2019-07-03,-0.42520627
2019-07-05,-0.39155346
2019-07-08,0.5454094
2019-07-10,0.58231664
2019-07-11,0.3024828
2019-07-12,0.2150943
2019-07-15,0.31659502
2019-07-16,0.8879495
2019-07-17,0.69479245
2019-07-18,0.091484904
2019-07-19,0.352263
2019-07-22,0.20939073
2019-07-23,-0.28307492
2019-07-24,0.5793208
2019-07-25,0.41078907
2019-07-26,0.19393831
2019-07-29,0.87480664
2019-07-30,0.2544301
2019-07-31,0.88159317
2019-08-01,0.43308166
2019-08-02,0.32016593
2019-08-05,0.40304905
2019-08-06,0.5279093
2019-08-07,0.35358343
2019-08-08,0.43820757
2019-08-09,0.6551548
2019-08-12,0.8965598
2019-08-13,0.58878237
2019-08-14,0.5947972
2019-08-15,0.026234353
2019-08-16,0.7122179
2019-08-19,-0.43122092
2019-08-20,0.7206955
2019-08-21,0.5767977
2019-08-22,0.5903965
2019-08-23,0.8908822
2019-08-26,0.3083114
2019-08-27,0.8523159
2019-08-28,0.29156202
2019-08-29,0.27720037
2019-08-30,0.12477943
2019-09-03,0.69687605
2019-09-04,0.6774756
2019-09-05,0.44226545
2019-09-06,0.51462305
2019-09-09,0.3087073
2019-09-10,0.80032897
2019-09-11,0.34670797
2019-09-12,0.5379707
2019-09-13,0.08197668
2019-09-16,0.7345256
2019-09-17,0.7394128
2019-09-18,0.5908241
2019-09-19,0.570906
2019-09-20,0.68180954
2019-09-23,0.5837311
2019-09-24,0.5586222
2019-09-25,0.8060416
2019-09-26,0.8206439
2019-09-27,0.68360925
2019-09-30,0.83963025
2019-10-01,0.48562717
2019-10-02,0.16611157
2019-10-03,-0.19588442
2019-10-04,0.40572318
2019-10-07,0.43328452
2019-10-08,0.8520978
2019-10-09,0.31827378
2019-10-10,0.25894207
2019-10-11,0.4198685
2019-10-14,0.44686446
2019-10-15,0.33203095
2019-10-16,0.8427846
2019-10-17,0.80333424
2019-10-18,-0.28482094
2019-10-21,0.34801018
2019-10-23,0.85018945
2019-10-24,0.85083807
2019-10-25,0.13216005
2019-10-28,-0.05185475
2019-10-29,0.67844576
2019-10-30,-0.38846096
2019-10-31,0.5165381
2019-11-01,0.18875448
2019-11-04,0.43339238
2019-11-05,0.3385236
2019-11-06,0.590854
2019-11-07,0.28729367
2019-11-08,0.2373819
2019-11-11,0.78407526
2019-11-12,0.34484422
2019-11-13,0.019817874
2019-11-14,0.7055966
2019-11-15,-0.17997521
2019-11-18,0.052482825
2019-11-19,0.27148354
2019-11-20,0.7568681
2019-11-21,0.4446614
2019-11-22,0.015805379
2019-11-25,-0.02845326
2019-11-26,0.56412774
2019-11-27,0.3566141
2019-11-29,0.78926724
2019-12-02,0.3821602
2019-12-03,0.8740871
2019-12-04,0.4359405
2019-12-05,0.43082792
2019-12-06,0.87415737
2019-12-09,0.04350442
2019-12-10,0.6737882
2019-12-11,0.8198287
2019-12-12,0.1713978
2019-12-13,0.7354793
2019-12-16,0.49543786
2019-12-17,0.3041698
2019-12-18,0.41860536
2019-12-19,0.4914834
2019-12-20,0.15824243
2019-12-23,0.10436664
2019-12-24,0.0042152405
2019-12-26,0.08276311
2019-12-27,0.10614332
2019-12-30,0.29049945
2019-12-31,0.1068229
2020-01-02,0.107692555
2020-01-03,0.43182218
2020-01-06,0.36628115
2020-01-07,0.33746904
2020-01-08,0.8511164
2020-01-09,0.45052123
2020-01-10,0.321378
2020-01-13,0.8476988
2020-01-14,0.537686
2020-01-15,0.19782618
2020-01-16,0.054539606
2020-01-17,0.47809434
2020-01-21,0.51813585
2020-01-22,0.029804895
2020-01-23,0.8500638
2020-01-24,0.7286066
2020-01-27,0.4392755
2020-01-28,0.43568787
2020-01-29,0.039030492
2020-01-30,-0.41837153
2020-01-31,0.7111603
2020-02-03,0.30381396
2020-02-04,0.5928576
2020-02-05,0.64017403
2020-02-06,0.54585314
2020-02-07,0.856034
2020-02-10,0.7004566
2020-02-11,0.5634833
2020-02-12,0.45184892
2020-02-13,0.26486087
2020-02-14,0.25320083
2020-02-18,0.6160881
2020-02-19,0.31976882
2020-02-20,0.28557926
2020-02-21,0.53515464
2020-02-24,0.22275181
2020-02-25,0.45350212
2020-02-26,0.4337923
2020-02-27,0.2902258
2020-02-28,0.23309094
2020-03-02,0.64321655
2020-03-03,0.37945348
2020-03-04,0.40542942
2020-03-05,0.13736214
2020-03-06,0.38185653
2020-03-09,0.35945606
2020-03-10,0.4339415
2020-03-11,0.1820126
2020-03-12,0.33065268
2020-03-13,0.3328423
2020-03-16,0.25938338
2020-03-17,0.18433304
2020-03-18,0.36967567
2020-03-19,0.3049736
2020-03-20,0.21158904
2020-03-23,0.08485349
2020-03-24,0.31033796
2020-03-25,0.6898646
2020-03-26,0.15777346
2020-03-27,0.37267005
2020-03-30,0.44757956
2020-03-31,-0.033985715
2020-04-01,0.4966715
2020-04-02,0.49901906
2020-04-03,0.16741519
2020-04-06,0.42713934
2020-04-07,0.009012073
2020-04-08,-0.10874893
2020-04-09,0.016103476
2020-04-13,0.43934825
2020-04-14,0.23230304
2020-04-15,0.20617777
2020-04-16,0.62034863
2020-04-17,0.30617583
2020-04-20,0.24896975
2020-04-21,0.3416749
2020-04-22,0.8929769
2020-04-24,0.67650914
2020-04-27,0.43545532
2020-04-28,0.032660335
2020-04-29,-0.8065604
2020-04-30,0.4632702
2020-05-01,0.5130506
2020-05-04,0.35520217
2020-05-05,0.5146391
2020-05-06,-0.034614936
2020-05-07,0.79657656
2020-05-08,0.532439
2020-05-11,-0.24317412
2020-05-12,0.19299929
2020-05-13,0.21758586
2020-05-14,0.41644198
2020-05-15,0.24031954
2020-05-18,0.0796071
2020-05-19,0.29753605
2020-05-20,0.3733212
2020-05-21,-0.01131167
2020-05-22,0.6110615
2020-05-26,0.4925076
2020-05-27,0.3675845
2020-05-28,0.5901765
2020-05-29,0.22875465
2020-06-01,0.652321
2020-06-02,0.20128359
2020-06-03,0.3848297
2020-06-04,0.55977947
2020-06-05,-0.005002767
2020-06-08,0.33572462
2020-06-09,0.16826507
2020-06-10,0.32507822
2020-06-11,0.33983
2020-06-12,0.09076499
2020-06-15,0.59729505
2020-06-16,0.38367212
2020-06-17,0.5496021
2020-06-18,-0.04707408
2020-06-19,0.51955026
2020-06-22,-0.08861313
2020-06-24,0.62076414
2020-06-25,0.11686009
2020-06-26,0.17047763
2020-06-29,0.3418551
2020-06-30,0.35565096
2020-07-01,0.0838302
2020-07-02,0.414348
2020-07-06,0.0651176
2020-07-07,0.88502425
2020-07-08,0.47363776
2020-07-09,-0.054871976
2020-07-10,0.08720205
2020-07-13,0.14993535
2020-07-14,0.542405
2020-07-15,0.37095934
2020-07-16,0.8312849
2020-07-20,-0.122730434
2020-07-21,0.70317626
2020-07-22,0.17224403
2020-07-23,-0.25993854
2020-07-24,0.51812065
2020-07-27,0.8115018
2020-07-28,0.81024414
2020-07-29,0.39125904
2020-07-30,-0.040961847
2020-07-31,0.59491724
2020-08-03,-0.18023746
2020-08-04,0.05241725
2020-08-05,0.8032014
2020-08-06,0.51990557
2020-08-07,0.17299446
2020-08-10,0.7502459
2020-08-11,-0.03290185
2020-08-12,-0.047224242
2020-08-13,0.56041974
2020-08-14,0.3413877
2020-08-17,0.28632283
2020-08-18,0.114505105
2020-08-19,0.47007647
2020-08-20,0.40509322
2020-08-21,0.24272814
2020-08-24,0.12158534
2020-08-25,0.33714613
2020-08-26,0.27291194
2020-08-27,0.6963629
2020-08-28,0.18095241
2020-08-31,0.5357528
2020-09-01,-0.04372583
2020-09-02,-0.009094962
2020-09-03,0.39246428
2020-09-04,0.4397733
2020-09-08,0.028711597
2020-09-09,0.37317762
2020-09-10,0.16688496
2020-09-11,0.66311187
2020-09-14,-0.07030452
2020-09-15,0.7742923
2020-09-16,0.6407351
2020-09-17,0.37788653
2020-09-18,0.43588752
2020-09-21,0.41833523
2020-09-22,0.22303693
2020-09-23,0.35813862
2020-09-24,0.19908163
2020-09-25,0.009509225
2020-09-28,0.00311173
2020-09-29,0.4660985
2020-09-30,0.4953791
2020-10-01,0.75075096
2020-10-02,0.4401784
2020-10-05,-0.204842
2020-10-06,0.36228362
2020-10-07,0.10497849
2020-10-08,0.24019209
2020-10-09,-0.8299163
2020-10-12,0.46322784
2020-10-13,0.25816035
2020-10-14,0.6271339
2020-10-15,0.8433475
2020-10-16,0.5855334
2020-10-19,0.61342525
2020-10-20,0.2873221
2020-10-21,0.45541883
2020-10-22,0.54601216
2020-10-23,0.24687675
2020-10-26,0.035053015
2020-10-27,0.5574263
2020-10-28,0.15820216
2020-10-29,0.5038928
2020-10-30,0.8631784
2020-11-02,0.45199203
2020-11-03,0.03274782
2020-11-04,0.5235416
2020-11-05,0.084881164
2020-11-06,0.20350944
2020-11-09,0.52686
2020-11-10,-0.1028083
2020-11-11,-0.027475864
2020-11-12,0.18304738
2020-11-13,-0.11905502
2020-11-16,0.3561226
2020-11-17,0.32824692
2020-11-18,0.43194222
2020-11-19,0.50256276
2020-11-20,0.26935157
2020-11-23,0.71812946
2020-11-24,0.07154275
2020-11-25,0.16666201
2020-11-27,-0.16858338
2020-11-30,0.40817222
2020-12-01,0.2188152
2020-12-02,0.5078394
2020-12-03,0.89151305
2020-12-04,0.080281354
2020-12-07,-0.0917765
2020-12-08,0.7657314
2020-12-09,-0.19665353
2020-12-10,0.4711374
2020-12-11,0.2458965
2020-12-14,0.5015283
2020-12-15,0.33531526
2020-12-16,0.5625708
2020-12-17,0.098714225
2020-12-18,0.03849149
2020-12-21,0.6706017
2020-12-22,0.3668993
2020-12-23,0.8714908
2020-12-24,0.23142716
2020-12-28,0.5414555
2020-12-29,0.5206312
2020-12-30,-0.11545455
2021-01-04,0.45193085
2021-01-05,0.65224
2021-01-06,0.12993799
2021-01-07,0.1290571
2021-01-08,0.86381733
2021-01-11,0.4627533
2021-01-12,0.49730134
2021-01-13,0.44184387
2021-01-14,0.32493392
2021-01-15,0.3221644
2021-01-19,0.612726
2021-01-20,0.17726666
2021-01-21,0.2534629
2021-01-25,0.054362357
2021-01-26,0.6266899
2021-01-27,0.7464529
2021-01-28,0.6020845
2021-01-29,0.09631734
2021-02-01,-0.35961092
2021-02-02,0.23446158
2021-02-03,0.6269283
2021-02-04,0.59348893
2021-02-05,0.22743773
2021-02-08,0.8689433
2021-02-09,0.46970803
2021-02-10,0.4180284
2021-02-11,0.5780515
2021-02-12,0.43124595
2021-02-16,0.6239412
2021-02-17,0.18648237
2021-02-18,0.18009761
2021-02-19,0.6872974
2021-02-22,0.28863743
2021-02-23,0.059106797
2021-02-24,-0.87732244
2021-02-25,-0.23916537
2021-02-26,0.04428512
2021-03-01,0.38628983
2021-03-02,-0.31656462
2021-03-03,0.27417412
2021-03-04,0.08431066
2021-03-05,0.598302
2021-03-08,0.69064856
2021-03-09,0.49356487
2021-03-10,0.24577695
2021-03-11,0.56856626
2021-03-12,0.8641968
2021-03-15,0.34463802
2021-03-16,0.4612922
2021-03-17,0.35438251
2021-03-18,0.48108578
2021-03-19,0.32377693
2021-03-22,0.68718696
2021-03-23,0.608127
2021-03-24,0.38960284
2021-03-25,0.35649198
2021-03-26,0.06949706
2021-03-29,0.30617815
2021-03-30,0.5719721
2021-03-31,-0.047152303
2021-04-01,-0.17657329
2021-04-05,0.30828378
2021-04-06,0.03901328
2021-04-07,0.5359422
2021-04-08,0.4119941
2021-04-09,0.4411959
2021-04-12,0.7441028
2021-04-13,0.2425411
2021-04-14,0.20869339
2021-04-15,0.559464
2021-04-16,-0.068368554
2021-04-19,0.32742852
2021-04-20,0.5039898
2021-04-21,0.41426632
2021-04-22,-0.33878353
2021-04-23,0.72722405
2021-04-26,-0.88830256
2021-04-27,-0.15592559
2021-04-28,0.4269808
2021-04-29,0.25208116
2021-04-30,0.42734843
2021-05-03,0.36483327
2021-05-04,0.49987596
2021-05-05,0.62567514
2021-05-06,0.41985035
2021-05-07,0.49671406
2021-05-10,0.32028803
2021-05-11,0.45293212
2021-05-12,0.54047245
2021-05-13,0.793976
2021-05-14,-0.15491968
2021-05-17,0.22817445
2021-05-18,0.7269257
2021-05-19,0.7775378
2021-05-20,0.5533942
2021-05-21,0.52172023
2021-05-24,0.43818343
2021-05-25,0.6220752
2021-05-26,0.8223448
2021-05-27,-0.07071008
2021-05-28,0.63015914
2021-06-01,0.5742448
2021-06-02,0.30390817
2021-06-03,0.81605804
2021-06-04,0.49467504
2021-06-07,0.45139423
2021-06-08,0.41037014
2021-06-09,0.29811203
2021-06-10,0.18294662
2021-06-11,-0.09931615
2021-06-14,0.8217019
2021-06-15,0.45844394
2021-06-16,0.20801716
2021-06-17,0.48525357
2021-06-18,0.878009
2021-06-21,0.4811512
2021-06-22,0.8289912
2021-06-23,0.09747559
2021-06-24,0.86059266
2021-06-25,-0.10345322
2021-06-28,0.31409055
2021-06-29,0.06364642
2021-06-30,0.1609222
2021-07-01,0.10804534
2021-07-02,-0.12230043
2021-07-06,-0.76270986
2021-07-07,0.4785346
2021-07-08,0.08544049
2021-07-09,-0.0058861
2021-07-12,0.31740198
2021-07-13,0.19991772
2021-07-14,0.48516917
2021-07-15,0.42255297
2021-07-16,-0.2707638
2021-07-19,0.3216308
2021-07-20,0.19292063
2021-07-21,0.32666817
2021-07-22,0.27765965
2021-07-23,0.17867506
2021-07-26,0.50618136
2021-07-27,-0.013535053
2021-07-28,-0.08711504
2021-07-29,0.57247275
2021-07-30,0.603098
2021-08-02,0.5389428
2021-08-03,0.49864128
2021-08-04,0.720632
2021-08-05,0.28202853
2021-08-06,0.18763821
2021-08-09,0.41056928
2021-08-10,0.50557196
2021-08-11,0.30402607
2021-08-13,0.15685737
2021-08-16,-0.012560929
2021-08-17,0.36802813
2021-08-18,0.2756814
2021-08-19,0.37283134
2021-08-20,0.43312985
2021-08-23,0.62293506
2021-08-24,0.48632956
2021-08-25,0.22937885
2021-08-26,0.6839276
2021-08-27,0.776919
2021-08-30,0.47513548
2021-08-31,0.17979269
2021-09-01,0.75368834
2021-09-02,0.31860754
2021-09-03,0.065762356
2021-09-07,0.5413967
2021-09-08,0.8117901
2021-09-09,0.61980706
2021-09-10,0.28661257
2021-09-13,-0.86261684
2021-09-14,0.30393174
2021-09-15,0.65529996
2021-09-16,0.28750208
2021-09-17,0.46014887
2021-09-20,0.24332573
2021-09-21,0.13286981
2021-09-22,0.60937214
2021-09-23,0.44673693
2021-09-24,0.3299062
2021-09-27,0.13298933
2021-09-28,0.3339104
2021-09-29,0.19177042
2021-09-30,0.6434807
2021-10-01,0.09213243
2021-10-04,0.2632318
2021-10-05,0.6138112
2021-10-06,0.5212207
2021-10-07,0.3332594
2021-10-08,0.7592279
2021-10-11,0.4624296
2021-10-12,0.30133218
2021-10-13,0.35383663
2021-10-14,0.50645447
2021-10-15,0.6515329
2021-10-18,-0.391183
2021-10-19,0.22040668
2021-10-20,0.59829813
2021-10-21,-0.12919296
2021-10-22,0.6127899
2021-10-25,0.8132849
2021-10-26,0.6574453
2021-10-27,0.4494653
2021-10-28,0.46437612
2021-10-29,0.4772805
2021-11-01,0.46596858
2021-11-02,0.6378919
2021-11-03,0.3000188
2021-11-04,0.042945553
2021-11-05,0.08306985
2021-11-08,0.36413386
2021-11-09,0.40877882
2021-11-10,0.55297863
2021-11-11,0.5821998
2021-11-12,0.5899879
2021-11-15,0.541464
2021-11-16,0.41863465
2021-11-17,0.25768706
2021-11-18,0.77432585
2021-11-19,0.3530917
2021-11-22,0.5050389
2021-11-23,0.79964215
2021-11-24,0.547562
2021-11-26,0.4514848
2021-11-29,0.6416487
2021-11-30,0.5204696
2021-12-01,0.24709807
2021-12-02,0.5686706
2021-12-03,0.32731268
2021-12-06,0.48920712
2021-12-07,0.04805074
2021-12-08,0.43681097
2021-12-09,0.19632998
2021-12-10,-0.07150613
2021-12-13,-0.007956848
2021-12-14,0.4068846
2021-12-15,0.44308046
2021-12-16,0.5543134
2021-12-17,0.21385193
2021-12-20,0.77827036
2021-12-21,0.1832965
2021-12-22,0.39940727
2021-12-23,0.43980977
2021-12-27,0.5316072
2021-12-28,0.3871746
2021-12-29,0.18734334
2021-12-30,0.26032227
2021-12-31,0.022466497
2022-01-03,0.3546762
2022-01-04,0.18034844
2022-01-05,0.20051761
2022-01-06,0.4783536
2022-01-07,0.5770778
2022-01-10,0.48077467
2022-01-11,0.23974235
2022-01-12,0.60242933
2022-01-13,0.19134761
2022-01-14,0.24110422
2022-01-18,0.3755593
2022-01-19,0.2831313
2022-01-20,0.5673441
2022-01-21,0.30233097
2022-01-24,0.314244
2022-01-25,0.61790246
2022-01-26,0.5029465
2022-01-27,0.09385659
2022-01-28,0.48338264
2022-01-31,0.34152296
2022-02-01,0.44744754
2022-02-02,0.52547026
2022-02-03,0.12458658
2022-02-04,0.38545385
2022-02-07,0.15072696
2022-02-08,0.36351848
2022-02-09,0.1546556
2022-02-10,0.61576277
2022-02-11,0.57830244
2022-02-14,0.48323557
2022-02-15,0.39704698
2022-02-16,0.39792213
2022-02-17,-0.106407374
2022-02-18,0.31403372
2022-02-22,0.16817133
2022-02-23,0.12930238
2022-02-24,0.44617346
2022-02-25,0.19252838
2022-02-28,-0.1906148
2022-03-01,0.3553771
2022-03-02,0.36100587
2022-03-03,0.8218168
2022-03-04,0.39580923
2022-03-07,0.2959945
2022-03-08,0.70660245
2022-03-09,0.12778117
2022-03-10,0.3274994
2022-03-11,0.32636422
2022-03-14,0.3646606
2022-03-15,0.18684165
2022-03-16,0.3341211
2022-03-17,0.31895128
2022-03-18,0.51880825
2022-03-21,0.31936708
2022-03-22,0.1631774
2022-03-23,0.37109053
2022-03-24,0.521691
2022-03-25,0.5019829
2022-03-28,0.18003032
2022-03-29,0.7148883
2022-03-30,0.4405768
2022-03-31,-0.5415586
2022-04-01,-0.0648146
2022-04-04,0.3158233
2022-04-05,0.20109163
2022-04-06,0.034799483
2022-04-07,0.40694693
2022-04-08,0.116200946
2022-04-11,0.50390095
2022-04-12,0.009071017
2022-04-13,0.67777044
2022-04-14,0.27912304
2022-04-18,0.6583428
2022-04-19,0.3992003
2022-04-20,0.41846323
2022-04-21,0.28523633
2022-04-22,0.5336161
2022-04-25,0.03101479
2022-04-26,0.66330016
2022-04-27,0.61954004
2022-04-28,-0.0077711344
2022-04-29,0.22815196
2022-05-02,0.21177952
2022-05-03,0.049491804
2022-05-04,0.598771
2022-05-05,0.35110965
2022-05-06,0.66149104
2022-05-09,0.1282858
2022-05-10,0.19551669
2022-05-11,0.46010038
2022-05-12,0.48336715
2022-05-13,0.30456293
2022-05-16,0.4852932
2022-05-17,0.607011
2022-05-18,0.34169504
2022-05-19,0.2855065
2022-05-20,0.16604495
2022-05-23,0.36327016
2022-05-24,0.32581636
2022-05-25,0.027839279
2022-05-26,0.37227616
2022-05-27,-0.008582843
2022-05-31,0.32954246
2022-06-01,0.4385168
2022-06-02,0.2862856
2022-06-03,0.39555487
2022-06-06,0.3567885
2022-06-07,0.25714406
2022-06-08,0.5391928
2022-06-09,0.6388157
2022-06-10,0.070853285
2022-06-13,0.2662694
2022-06-14,0.5089261
2022-06-15,0.66223717
2022-06-16,0.3419984
2022-06-17,0.57653964
2022-06-21,0.6543497
2022-06-22,0.4122518
2022-06-23,0.45203894
2022-06-24,0.10334427
2022-06-27,0.6748022
2022-06-28,0.51657295
2022-06-29,0.37381795
2022-06-30,0.19031829
2022-07-01,0.21634163
2022-07-05,0.3550329
2022-07-06,0.7851785
2022-07-07,-0.34119463
2022-07-08,0.71122
2022-07-11,0.6257742
2022-07-12,-0.22960202
2022-07-13,0.0103066135
2022-07-14,0.4682938
2022-07-15,0.21738997
2022-07-18,0.30579832
2022-07-19,0.15992063
2022-07-20,0.54468435
2022-07-21,0.0552854
2022-07-22,0.48829105
2022-07-25,-0.012814258
2022-07-26,0.8414411
2022-07-27,0.46235532
2022-07-28,0.0108952075
2022-07-29,0.026542762
2022-08-01,0.40105945
2022-08-02,0.45632282
2022-08-03,0.094062924
2022-08-04,0.519141
2022-08-05,0.8185669
2022-08-08,0.33390334
2022-08-09,0.8600321
2022-08-10,0.44976348
2022-08-11,0.47495413
2022-08-12,0.12713128
2022-08-15,0.2554706
2022-08-16,-0.03975171
2022-08-17,0.34764707
2022-08-18,0.60780203
2022-08-19,0.38358578
2022-08-22,0.65594864
2022-08-23,-0.10524402
2022-08-24,0.032904286
2022-08-25,0.32926032
2022-08-26,0.23107554
2022-08-29,0.6038009
2022-08-30,0.44064116
2022-08-31,0.31175604
2022-09-01,0.35628015
2022-09-02,0.09175304
2022-09-06,0.40040472
2022-09-07,-0.0032678943
2022-09-08,0.3218691
2022-09-09,-0.31116658
2022-09-12,0.5235363
2022-09-13,0.22644328
2022-09-14,0.28080237
2022-09-15,0.47895193
2022-09-16,0.22584139
2022-09-19,0.25346223
2022-09-20,0.2145534
2022-09-21,0.26645645
2022-09-22,0.24080773
2022-09-23,0.19294046
2022-09-26,0.137495
2022-09-27,0.30300063
2022-09-28,0.5146403
2022-09-29,0.31634635
2022-09-30,0.4557903
2022-10-03,0.24902548
2022-10-04,0.27904263
2022-10-05,0.21997857
2022-10-06,0.442979
2022-10-07,0.54651743
2022-10-10,0.14553478
2022-10-11,0.4728547
2022-10-12,0.59689
2022-10-13,0.12209246
2022-10-14,0.49758846
2022-10-17,0.20032433
2022-10-18,0.47527537
2022-10-19,0.40937236
2022-10-20,0.1947895
2022-10-21,0.37188232
2022-10-24,0.030275103
2022-10-25,-0.13188457
2022-10-26,0.34476462
2022-10-27,0.34263054
2022-10-28,-0.15495843
2022-10-31,0.5352292
2022-11-01,0.3115148
2022-11-02,0.02011231
2022-11-03,0.068969265
2022-11-04,0.61156493
2022-11-07,0.2835748
2022-11-08,0.40003586
2022-11-09,0.49812955
2022-11-10,0.32949433
2022-11-11,-0.23488057
2022-11-14,0.5043757
2022-11-15,0.5100535
2022-11-16,0.38345885
2022-11-17,0.60856104
2022-11-18,0.15198803
2022-11-21,0.36250257
2022-11-22,0.24037424
2022-11-23,0.59958655
2022-11-25,0.48440662
2022-11-28,0.20488176
2022-11-29,0.34479275
2022-11-30,0.51442224
2022-12-01,-0.0066662184
2022-12-02,0.0629623
2022-12-05,0.1359285
2022-12-06,0.28320673
2022-12-07,0.1467069
2022-12-08,0.21768107
2022-12-09,-0.23515475
2022-12-12,0.054760758
2022-12-13,0.4514031
2022-12-14,0.15539987
2022-12-15,0.572472
2022-12-16,0.29803115
2022-12-19,0.23938997
2022-12-20,0.37163866
2022-12-21,0.22616114
2022-12-22,0.5631106
2022-12-23,0.3077332
2022-12-27,0.17752267
2022-12-28,0.39049944
2022-12-29,0.26130524
2022-12-30,0.101565465
2023-01-03,0.25282168
2023-01-04,0.05726299
2023-01-05,0.48553362
2023-01-06,0.05285588
2023-01-09,0.29743293
2023-01-10,0.210424
2023-01-11,0.2566032
2023-01-12,0.60575706
2023-01-13,0.43179092
2023-01-17,0.12806211
2023-01-18,0.1866926
2023-01-19,0.22526869
2023-01-20,0.33571956
2023-01-23,0.18458751
2023-01-24,0.2001633
2023-01-25,0.37681466
2023-01-26,0.09948249
2023-01-27,0.027104372
2023-01-30,0.25599357
2023-01-31,0.38244218
2023-02-01,0.0064645056
2023-02-02,0.08341972
2023-02-03,0.09498391
2023-02-06,0.17617185
2023-02-07,0.21614398
2023-02-08,0.5105189
2023-02-09,0.46663517
2023-02-10,0.39803126
2023-02-13,0.30616802
2023-02-14,0.5000995
2023-02-15,0.23513642
2023-02-16,0.35479876
2023-02-17,0.32365966
2023-02-21,0.21018615
2023-02-22,0.30180413
2023-02-23,0.39782682
2023-02-24,0.3608945
2023-02-27,0.09565759
2023-02-28,0.18402018
2023-03-01,0.27833095
2023-03-02,0.18801163
2023-03-03,0.21291557
2023-03-06,0.17222597
2023-03-07,0.08564109
2023-03-08,0.2992909
2023-03-09,0.27080557
2023-03-10,0.01725456
2023-03-13,0.32660034
2023-03-14,0.33461526
2023-03-15,0.23995934
2023-03-16,0.42332774
2023-03-17,0.33246425
2023-03-20,0.12843688
2023-03-21,-0.12400459
2023-03-22,0.11730624
2023-03-23,0.17456985
2023-03-24,0.04747043
2023-03-27,0.3346616
2023-03-28,0.49453285
2023-03-29,0.053146854
2023-03-30,0.030957378
2023-03-31,0.19464518
2023-04-03,0.22900519
2023-04-04,0.09057623
2023-04-05,0.35367745
2023-04-06,0.20448266
2023-04-10,0.29702023
2023-04-11,0.16228303
2023-04-12,0.324636
2023-04-13,0.33233386
2023-04-14,0.31029746
2023-04-17,0.116800696
2023-04-18,0.3647459
2023-04-19,0.32158554
2023-04-20,0.23049363
2023-05-01,0.052665003
2023-05-02,0.09935597
2023-05-03,0.14463231
2023-05-04,0.34804425
2023-05-05,0.35078365
2023-05-08,0.18996401
2023-05-09,0.4254862
2023-05-10,0.41709217
2023-05-11,0.22934397
2023-05-12,0.36144292
2023-05-15,0.2589293
2023-05-16,0.09189255
2023-05-17,0.13371061
2023-05-18,0.24087793
2023-05-19,-0.005697765
2023-05-22,0.18797553
2023-05-23,0.2841378
2023-05-24,0.42296603
2023-05-25,0.15669471
2023-05-26,-0.010334334
2023-05-30,0.055450045
2023-05-31,0.20909113
2023-06-01,0.13848548
2023-06-02,0.18924645
2023-06-05,0.17045218
2023-06-06,0.024635607
2023-06-07,0.13276441
2023-06-08,-0.06752326
2023-06-09,0.030385429
2023-06-12,0.18485293
2023-06-13,0.12558351
2023-06-14,0.31804797
2023-06-15,0.16360314
2023-06-16,0.26544604
2023-06-20,0.16034958
2023-06-21,0.1488326
2023-06-22,0.07354753
2023-06-23,0.13369766
2023-06-26,0.459743
2023-06-27,0.14451653
2023-06-28,0.11888555
2023-06-29,-0.06868038
2023-06-30,-0.06857447
2023-07-03,0.15206471
2023-07-05,0.3046397
2023-07-06,0.2384891
2023-07-07,-0.049613718
2023-07-10,0.109408274
2023-07-11,0.28339565
2023-07-12,-0.23941241
2023-07-13,-0.11898836
2023-07-14,-0.06626237
2023-07-17,0.11425025
2023-07-18,0.049555577
2023-07-19,0.30594805
2023-07-20,0.21515681
2023-07-21,0.11935429
2023-07-24,0.2845168
2023-07-25,0.11104978
2023-07-26,0.33920044
2023-07-27,0.23262903
2023-07-28,0.041371115
2023-07-31,-0.22493811
2023-08-01,0.022696959
2023-08-02,0.16995192
2023-08-03,0.021288602
2023-08-04,0.21854503
2023-08-07,-0.036150474
2023-08-08,0.05312158
2023-08-09,0.13875766
2023-08-10,-0.027814869
2023-08-11,0.28356427
2023-08-14,-0.006624038
2023-08-15,0.21177417
2023-08-16,0.4272271
2023-08-17,0.24144854
2023-08-18,0.016968906
2023-08-21,0.16224861
2023-08-22,0.28206867
2023-08-23,0.10728078
2023-08-24,0.19392842
2023-08-25,-0.01082612
2023-08-28,0.2115082
2023-08-29,0.22011018
2023-08-30,-0.09195224
2023-08-31,-0.080445
2023-09-01,0.35514998
2023-09-05,0.2647769
2023-09-06,0.24155636
2023-09-07,0.26717138
2023-09-08,0.05586465
2023-09-11,0.24571902
2023-09-12,0.11060106
2023-09-13,-0.127173
2023-09-14,0.26328826
2023-09-15,0.049124867
2023-09-18,0.25518042
2023-09-19,0.46042427
2023-09-20,0.04436704
2023-09-21,0.28510717
2023-09-22,0.05710075
2023-09-25,0.28764656
2023-09-26,0.29839295
2023-09-27,0.120422624
